path,cluster,center,fraction,mean length scale,max length scale,iOrg,cot
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130610t1255_germany_2.npy,10,0,0.999755859375,127.98437404620925,127.98437404620925,0.0,0.5499357489418251
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130625t1710_germany_1.npy,1,0,0.9627685546875,72.5120679611332,125.58264211267415,0.15836392172022506,0.5946495434386792
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130407t1030_germany_2.npy,8,0,0.0841064453125,3.6226798814978842,15.905973720586866,0.5948638321472904,0.10855334338341177
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130617t1750_germany_1.npy,8,0,0.01202392578125,3.7511902872859664,7.211102550927978,0.8618921032575177,0.01241156734963813
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130403t1300_germany_3.npy,7,0,0.48248291015625,24.659215783899597,86.93100712634129,0.6450080116430602,0.3134093843845212
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130513t1110_germany_0.npy,1,0,0.99835205078125,127.89448776237387,127.89448776237387,0.0,0.6741676245071055
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130511t1105_germany_1.npy,10,0,0.86175537109375,37.57525781681345,118.66760299256069,0.7334389237783195,0.5484438455277587
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130421t0755_germany_3.npy,9,0,0.44256591796875,21.98635940759634,80.2932126645833,0.627810891989365,0.26139142805455107
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130517t1100_germany_0.npy,1,0,0.9237060546875,38.902442082727916,122.65806129235861,0.7338348361630842,0.6240411565569964
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130712t0830_germany_0.npy,9,0,0.2916259765625,9.679167035949112,60.15812497078013,0.6765346297975443,0.17348823733840088
